-1284,1122,105,3877,-1594,-1403,630,-938,-320
-1048,1103,-104,2687,-1233,-480,650,-972,-246
-243,1216,272,-116,-996,-37,660,-979,-227
153,610,404,-58,-721,-334,661,-975,-252
89,787,135,901,-278,-873,692,-969,-236
-18,1041,265,306,120,-797,714,-951,-230
-109,931,191,427,231,-822,748,-936,-215
-178,1115,224,704,363,-685,793,-926,-165
-229,1696,509,-531,321,97,808,-917,-153
96,936,180,282,261,489,793,-924,-155
54,934,65,758,464,294,778,-931,-126
-126,1019,314,-543,755,89,771,-931,-111
-184,885,489,-397,505,115,769,-938,-108
-168,948,381,491,154,273,763,-940,-96
-86,914,281,294,206,139,757,-947,-79
-222,1029,302,-373,427,78,750,-945,-90
-393,838,503,285,78,200,748,-945,-85
-280,1060,402,765,-437,427,738,-953,-64
-200,1191,318,417,-367,794,716,-968,-57
-255,996,362,515,-359,967,688,-981,-56
-244,871,224,1286,-307,921,660,-993,-39
-141,1117,-16,1036,267,928,631,-1005,-2
-281,1022,-5,558,638,964,603,-1010,27
-387,935,160,1079,819,736,580,-1004,66
-270,965,245,1132,549,371,566,-988,114
-151,963,121,342,386,-169,567,-956,139
-29,856,-12,-273,555,-839,584,-916,142
56,784,-89,-741,823,-1471,613,-873,142
129,753,-123,-970,1192,-2084,657,-807,142
208,737,-72,-807,1488,-2512,704,-731,151
282,769,-182,-498,1740,-2736,735,-640,171
334,809,-102,-247,2057,-2483,763,-555,221
310,906,215,-407,1799,-2106,778,-483,282
118,1065,200,-1749,1423,-1677,776,-431,319
-81,1185,97,-3324,1507,-1194,768,-405,344
-364,1025,177,-4311,1979,-1006,746,-405,370
-618,820,562,-3271,1767,-592,715,-420,401
-561,928,456,-2343,1823,-248,677,-433,438
-643,982,475,-2391,1883,132,622,-453,490
-741,694,481,-2942,1802,118,560,-488,526
-762,496,366,-2399,1700,-125,491,-519,572
-999,236,799,-1499,1282,-626,428,-534,616
-928,384,526,127,508,-1133,389,-532,659
-1063,528,495,597,187,-1010,360,-509,721
-910,292,268,1409,18,-1010,347,-472,774
-915,648,131,2044,8,-767,335,-396,833
-902,664,451,507,88,-875,301,-357,879
-899,413,257,-8,217,-691,274,-343,898
-1086,332,461,545,101,-740,260,-318,901
-946,504,186,1358,-241,-468,257,-281,911
-988,654,256,123,-161,-156,244,-268,913
-952,362,534,-150,-528,28,262,-259,876
-957,414,476,1026,-997,128,301,-227,846
-1038,742,547,707,-1533,601,357,-203,811
-1088,576,316,699,-1959,997,441,-192,742
-1219,557,279,986,-2198,1196,542,-187,636
-1314,634,218,790,-2388,1491,613,-198,518
-1159,576,159,739,-2030,1740,642,-223,402
-934,368,129,1013,-1712,1350,660,-259,289
-792,231,68,1613,-1527,599,669,-286,199
-697,236,28,2064,-1512,-348,665,-304,111
-685,212,8,1997,-1665,-1476,669,-291,53
-697,208,-49,2268,-1881,-2486,694,-248,8
-783,292,-101,2656,-2182,-3305,713,-189,-57
-873,433,-151,2923,-2590,-3982,726,-107,-129
-974,497,-216,3019,-2884,-4615,700,-3,-223
-1165,425,-303,3605,-2913,-5197,662,97,-322
-1380,427,-440,4915,-2694,-5295,612,174,-416
-1597,579,-516,6204,-2436,-4702,520,194,-527
-1602,774,-363,6251,-2284,-3527,429,138,-630
-1399,735,-189,4651,-2272,-2550,332,61,-707
-1188,563,-173,2837,-2118,-1806,264,1,-748
-1165,377,-191,2150,-1979,-1413,211,-46,-774
-1134,337,-219,2384,-1999,-1219,159,-93,-791
-1122,388,-263,3145,-2066,-1137,109,-161,-796
-1033,472,-271,3793,-2184,-1067,72,-246,-778
-922,544,-241,3923,-2195,-1013,33,-345,-754
-846,582,-206,3606,-2098,-954,-5,-438,-727
-831,593,-180,3103,-1880,-1033,-24,-518,-684
-801,613,-145,2603,-1537,-1064,-35,-580,-642
-771,574,-85,2334,-1166,-1095,-29,-630,-589
-753,586,-30,2196,-751,-1158,-16,-678,-551
-789,651,40,1891,-408,-1039,-2,-723,-526
-832,701,129,1431,-187,-1035,21,-755,-500
-840,680,205,946,14,-1061,51,-782,-483
-840,665,259,706,138,-1070,88,-793,-473
-844,652,301,618,287,-1055,121,-807,-469
-813,593,383,511,322,-986,151,-820,-468
-777,514,378,683,240,-1071,185,-827,-462
-743,509,357,897,204,-1199,222,-831,-449
-771,538,364,1004,247,-1363,267,-838,-430
-797,554,392,918,249,-1438,308,-839,-412
-807,583,417,680,235,-1368,345,-835,-397
-805,574,424,436,215,-1224,384,-824,-387
-858,565,408,224,213,-1051,412,-811,-381
-861,573,413,114,148,-930,434,-789,-380
-876,555,408,25,25,-676,453,-774,-377
-918,525,387,-45,24,-446,457,-764,-377
-1056,533,367,18,40,-272,455,-752,-378
-1118,593,409,-167,134,-121,454,-743,-375
-1101,594,446,-686,266,203,445,-733,-383
-836,483,467,-1437,318,821,424,-720,-395
-764,320,397,-1748,65,1760,382,-716,-404
-946,196,279,-1316,-523,2679,308,-714,-412
-1230,190,141,-694,-795,3082,221,-717,-410
-1293,129,107,367,-1130,2933,136,-723,-395
-1066,236,148,1442,-1156,2689,56,-740,-359
-887,383,235,1898,-989,2559,-20,-751,-309
-775,447,261,1867,-711,2487,-89,-760,-249
-669,530,230,1331,-302,2282,-150,-757,-201
-625,620,208,443,162,1961,-202,-747,-165
-551,639,274,-342,414,1717,-238,-733,-161
-454,628,336,-635,502,1487,-274,-713,-175
-392,598,370,-481,489,1239,-303,-693,-186
-321,639,383,-240,438,1043,-322,-680,-194
-303,735,440,73,429,873,-340,-669,-198
-340,829,488,357,277,977,-358,-662,-191
-295,877,488,295,121,1054,-379,-655,-179
-353,935,279,393,153,953,-400,-645,-169
-418,1074,221,1070,283,849,-419,-640,-149
-549,1188,140,1078,233,635,-437,-639,-123
-497,1150,40,891,206,591,-451,-635,-105
-324,1005,-53,736,574,708,-466,-626,-90
-293,890,-72,485,920,699,-483,-616,-84
-340,952,-55,150,1052,417,-497,-605,-89
-419,988,-5,-357,928,85,-507,-596,-107
-427,963,61,-581,819,-65,-508,-592,-129
-391,889,151,-826,677,-37,-505,-588,-150
-304,821,203,-889,515,-68,-507,-581,-172
-229,772,162,-803,398,-80,-508,-574,-193
-224,759,115,-371,285,-247,-508,-572,-208
-235,839,119,183,78,-437,-509,-573,-207
-215,946,41,332,-69,-499,-503,-580,-199
-200,1076,-4,-133,-11,-328,-503,-586,-193
-143,997,46,-608,166,-169,-504,-581,-200
-101,931,78,-486,169,-230,-510,-580,-205
-103,1009,95,-313,227,-212,-515,-575,-212
-72,1014,177,-389,272,-178,-523,-564,-220
-47,1045,224,-489,235,-40,-532,-557,-226
-53,1029,193,-639,398,51,-545,-542,-232
-120,909,288,-989,558,-19,-561,-518,-244
-177,768,455,-1211,530,134,-576,-490,-258
-266,748,492,-1162,254,74,-595,-456,-269
-407,788,472,-1394,-6,-207,-615,-423,-262
-537,806,383,-1645,-292,-474,-628,-396,-249
-588,529,247,-1205,-315,-744,-636,-368,-226
-719,328,317,-314,-318,-1474,-637,-366,-192
-1084,514,254,-69,-184,-1923,-619,-385,-159
-1205,521,282,303,132,-1652,-599,-411,-131
-1087,485,311,727,158,-1136,-585,-431,-101
-1084,390,283,271,278,-798,-573,-456,-73
-1048,204,308,-520,504,-1123,-567,-475,-73
-1011,886,645,129,123,-963,-555,-496,-72
-967,815,832,687,-525,-317,-555,-517,-60
-1064,350,671,1828,-923,-283,-549,-533,-29
-1001,647,442,2686,-1200,-30,-538,-562,15
-1005,1095,1,2765,-799,731,-539,-569,69
-1165,1490,115,760,-68,1776,-567,-546,90
-1006,1145,370,-705,18,2002,-591,-517,53
-701,874,268,194,-127,2042,-613,-486,17
-401,947,361,1114,-193,1937,-628,-449,-6
-261,940,495,885,-380,1768,-639,-421,-12
-227,984,517,-114,-744,1646,-646,-398,-14
-223,783,419,-911,-1196,1508,-648,-378,-19
-174,719,290,-864,-1269,1344,-652,-356,-21
-105,771,444,-682,-1287,1140,-653,-339,-19
135,1127,242,-2284,-1382,1084,-654,-324,-17
-47,745,382,-2447,-1196,1053,-656,-301,-24
159,721,379,-1868,-1187,1131,-660,-280,-28
228,662,375,-1045,-1003,1115,-660,-253,-24
331,693,393,-1192,-815,1069,-662,-226,-26
335,586,583,-1479,-875,1040,-665,-199,-24
257,479,719,-564,-1244,874,-665,-180,-10
300,778,693,662,-1786,1014,-669,-160,23
448,797,454,-213,-1769,1268,-667,-134,58
485,630,504,-494,-1617,1423,-662,-105,88
623,526,496,-197,-1459,1444,-658,-70,117
740,366,465,-370,-1346,1342,-652,-42,144
630,156,108,-64,-863,731,-643,-22,166
523,223,66,131,14,-20,-640,-16,173
375,575,40,-77,720,-623,-645,-26,164
360,660,112,-413,1324,-520,-652,-42,139
409,458,334,302,1765,-603,-652,-53,113
334,677,826,827,1031,-680,-656,-69,90
374,861,907,1305,201,-677,-659,-81,86
274,922,759,1097,-369,-470,-661,-88,91
223,816,562,1160,-287,-441,-660,-95,106
276,873,522,1245,0,-391,-658,-99,119
213,679,523,1369,159,-697,-659,-106,124
196,676,440,1371,286,-923,-657,-123,127
194,703,456,1094,298,-1325,-664,-144,124
433,495,522,1331,152,-1810,-664,-176,127
355,986,174,567,712,-1681,-657,-213,127
385,1006,202,-157,1219,-1559,-656,-250,106
195,1205,345,-598,1677,-895,-656,-277,68
178,1257,594,-116,1409,-383,-657,-296,31
217,1062,642,240,916,-25,-659,-299,10
170,883,644,-7,807,260,-666,-291,-8
102,781,520,54,701,321,-669,-283,-20
-46,567,391,-236,603,-375,-664,-279,-33
-146,1007,194,94,1304,-313,-662,-282,-52
-116,1197,698,-51,770,4,-660,-287,-75
-32,877,546,-404,104,94,-658,-288,-87
-46,819,400,-114,-96,32,-661,-284,-85
-34,1159,424,-32,-4,251,-661,-284,-82
-48,1194,562,-893,47,588,-661,-265,-82
-62,1044,575,-1532,68,814,-665,-241,-96
63,681,333,-1265,479,786,-668,-222,-112
59,360,259,-223,792,364,-666,-205,-133
-102,879,570,728,731,58,-664,-204,-146
-23,1067,684,97,117,107,-662,-201,-151
20,1231,646,-587,-418,330,-664,-193,-147
15,1085,827,-905,-863,873,-668,-177,-138
96,742,727,-583,-964,1017,-675,-154,-122
59,477,609,-338,-856,732,-677,-130,-105
122,577,373,-630,-322,386,-676,-111,-92
113,297,313,718,-3,-258,-679,-110,-89
196,791,39,2183,515,-281,-674,-129,-92
151,1157,352,1369,773,-190,-673,-139,-98
103,1162,504,404,419,-12,-672,-144,-107
130,769,385,279,470,102,-672,-143,-114
56,741,434,384,605,-42,-670,-144,-126
116,827,465,498,740,-146,-668,-144,-138
292,368,156,1190,864,-447,-666,-154,-148
581,-9,150,800,1218,-883,-661,-171,-163
347,250,1068,-912,305,-2515,-664,-210,-176
-212,542,1002,-2825,-582,-2675,-658,-246,-177
-1772,1021,532,-2846,-1544,-1796,-650,-276,-159
-1674,-351,415,117,-3331,-2827,-648,-329,-114
-1009,-1222,-511,4976,-4155,-4789,-620,-445,17
-304,503,-529,4405,-1836,-5254,-561,-572,164
-30,1809,-452,-494,860,-4754,-466,-696,198
-191,1807,-283,-3416,2600,-3537,-375,-800,130
-326,1200,506,-2088,2317,-2665,-302,-871,30
-399,1082,91,-1011,2917,-1250,-250,-922,-23
-1004,710,392,-1464,2637,-1461,-194,-965,-134
-1260,410,436,-1199,2518,-1408,-124,-1006,-180
-1592,1705,720,-863,1361,475,-76,-1039,-179
-1348,1541,1099,-1522,-234,2946,-139,-1055,-205
-559,-14,663,-1857,-543,1331,-213,-1052,-268
-1126,522,452,-894,-140,217,-202,-1061,-327
-1856,408,454,-972,-581,957,-217,-1058,-368
-1401,568,43,825,-267,650,-243,-1058,-336
-1329,947,473,-1452,-12,427,-253,-1034,-359
-1259,344,224,-69,-604,-175,-256,-1004,-378
-1505,767,612,1475,-998,-420,-254,-988,-336
-1388,931,837,1434,-1576,-104,-262,-973,-274
-1183,740,873,1812,-1872,116,-278,-958,-209
-871,497,619,2615,-1902,238,-298,-925,-125
-530,909,24,3072,-1218,283,-302,-898,-37
-456,847,446,2678,-736,478,-314,-860,46
-349,818,530,1290,-1381,133,-312,-831,94
-216,826,-69,194,-1279,262,-302,-814,107
-165,809,-50,437,-624,696,-305,-795,110
-263,581,11,1381,-672,862,-321,-771,130
-154,819,-514,3502,-72,1446,-341,-741,181
18,869,-513,4936,568,2017,-390,-679,272
305,1195,-588,5177,1278,2477,-454,-593,373
263,1333,-286,3746,1744,2766,-526,-478,428
-75,1307,-6,-610,1672,2825,-588,-388,416
-259,689,-6,-891,1181,2474,-636,-307,374
-168,727,-237,50,1038,1524,-657,-249,351
-177,793,-410,-1276,1375,791,-669,-227,313
-288,864,-173,-1471,1641,458,-678,-212,266
-295,817,-97,-920,1275,96,-687,-203,222
-222,1209,-64,-842,783,257,-691,-191,194
-72,1317,-95,-1093,558,683,-693,-175,171
52,1218,-109,-810,577,990,-689,-157,148
110,1174,13,-855,576,1108,-690,-129,125
131,1152,115,-1032,447,1345,-687,-101,102
183,1103,127,-1220,510,1457,-677,-67,81
175,979,169,-1703,595,1400,-670,-39,57
103,954,191,-1917,697,1296,-665,-16,34
51,970,236,-1921,675,1243,-659,8,11
23,924,287,-2012,785,1122,-651,32,-8
29,695,308,-2026,786,859,-641,53,-28
156,579,238,-1573,968,668,-635,69,-51
334,496,347,-1123,1076,481,-627,81,-72
424,624,482,-933,980,468,-622,94,-94
398,643,584,-1231,746,473,-614,108,-110
314,662,618,-1550,614,369,-610,120,-120
176,614,736,-1773,423,336,-605,135,-126
96,450,756,-1481,242,184,-600,147,-125
116,406,727,-963,36,-122,-599,149,-123
159,376,761,-484,-63,-265,-600,147,-120
222,518,676,-153,-289,-408,-607,138,-115
254,647,663,-57,-367,-382,-613,130,-107
216,717,727,-479,-445,-279,-614,124,-101
141,607,797,-715,-637,-408,-620,119,-88
40,494,826,-597,-813,-752,-626,105,-71
26,393,801,-284,-970,-1292,-644,80,-53
40,455,713,213,-1066,-1864,-655,41,-34
127,710,613,307,-1011,-2237,-655,-6,-16
201,869,722,58,-1219,-2276,-659,-64,4
268,960,739,-210,-1676,-2223,-657,-119,31
396,1091,729,-464,-1994,-1911,-655,-177,66
587,985,586,-665,-1937,-1473,-641,-217,98
696,904,545,-741,-1611,-896,-627,-243,124
808,892,479,-771,-1141,-286,-619,-258,141
776,735,511,-850,-692,192,-615,-259,147
625,567,634,-974,-528,341,-608,-255,147
536,484,638,-1252,-418,375,-608,-252,144
447,339,594,-883,-180,289,-613,-248,141
365,367,673,-483,-126,53,-610,-249,137
377,393,635,-221,-212,-110,-610,-250,139
417,361,611,72,-139,-307,-606,-254,137
474,379,565,369,-97,-468,-602,-262,138
477,500,599,485,160,-470,-598,-270,143
437,462,622,657,242,-466,-597,-278,144
281,387,652,853,290,-735,-593,-290,145
168,387,532,1341,215,-1203,-587,-309,150
149,563,518,1775,95,-1429,-577,-329,163
157,826,339,1891,2,-1403,-562,-349,182
32,873,443,1413,165,-1462,-547,-370,198
136,849,479,1497,-30,-1559,-534,-391,216
111,958,425,1944,-248,-1552,-516,-413,247
68,1036,311,2140,-166,-1554,-497,-426,279
130,1126,299,1989,-101,-1370,-477,-434,308
143,1211,272,1386,-96,-1156,-462,-439,332
126,1159,254,979,-74,-872,-449,-447,351
96,1172,231,930,-55,-686,-437,-448,368
130,1094,239,461,-66,-354,-431,-447,378
126,1063,268,233,22,-192,-431,-449,383
139,1093,233,255,158,26,-433,-446,383
145,1220,317,-493,192,445,-440,-442,383
85,1160,294,-1056,65,826,-448,-439,367
147,1030,249,-953,55,1129,-462,-435,354
201,925,181,-608,203,1350,-481,-424,345
220,948,166,-584,343,1531,-503,-405,333
206,900,236,-417,416,1513,-525,-380,326
45,906,587,-442,-24,1326,-538,-354,321
136,665,369,-303,-439,1043,-545,-336,323
244,885,201,-89,-192,700,-551,-324,327
248,1007,358,-75,-72,759,-556,-312,330
248,820,146,-17,82,584,-561,-299,333
272,879,63,-176,715,487,-567,-290,328
163,792,170,193,1098,151,-578,-283,314
143,850,390,426,1053,-156,-589,-280,297
157,973,293,454,847,-182,-597,-278,287
167,903,301,238,907,-332,-603,-281,274
123,858,356,458,680,-350,-611,-286,265
143,787,355,519,541,-554,-616,-290,258
115,847,296,433,583,-781,-613,-302,252
108,995,501,161,369,-840,-612,-318,249
92,1006,419,249,-73,-773,-607,-334,251
70,1011,308,639,-38,-723,-601,-349,258
89,1103,308,557,99,-609,-597,-361,266
0,955,282,456,122,-570,-592,-366,268
-40,968,260,566,104,-715,-584,-378,273
-83,983,312,540,4,-697,-578,-386,279
-80,973,181,641,-104,-732,-573,-398,287
-29,1065,217,800,-227,-632,-565,-409,297
-38,1118,215,720,-325,-403,-555,-411,311
-37,1048,196,493,-480,-280,-547,-415,325
8,1210,171,311,-597,28,-538,-413,338
29,1135,172,-124,-686,204,-530,-409,350
56,1114,63,-436,-491,438,-526,-406,353
131,1073,23,-469,-65,672,-529,-401,351
151,939,142,-381,214,862,-541,-390,343
168,930,134,-303,314,916,-552,-376,334
161,879,106,-301,488,830,-562,-362,321
192,1022,101,-184,685,942,-577,-344,307
123,1058,310,-530,907,1147,-596,-325,291
164,909,460,-737,450,1083,-609,-308,274
219,906,337,-502,172,1127,-620,-288,263
303,741,324,-402,-118,929,-625,-266,258
372,732,99,-274,-9,781,-627,-250,261
394,743,157,-258,209,688,-628,-238,265
236,809,183,-54,465,431,-631,-225,261
228,781,226,-136,109,146,-629,-221,261
118,929,242,-105,-198,-70,-632,-219,262
113,954,285,-94,-192,-380,-629,-223,271
106,1151,195,-700,-32,-370,-620,-234,278
68,1136,190,-1156,648,-137,-622,-245,264
70,960,429,-245,612,73,-627,-248,249
77,957,503,883,280,139,-633,-242,248
142,960,428,705,168,145,-634,-230,250
185,884,401,333,117,-19,-636,-220,253
207,857,344,301,116,-208,-637,-223,254
232,878,258,220,241,-278,-636,-223,253
163,969,331,86,322,-204,-636,-232,249
202,973,281,69,309,-195,-640,-234,245
247,924,179,37,510,-117,-642,-235,238
237,989,233,-264,738,-33,-645,-236,226
292,936,227,-742,885,73,-652,-236,204
173,856,322,-531,985,87,-656,-236,180
93,774,555,310,520,-8,-662,-232,167
82,798,449,571,220,-164,-662,-229,167
145,741,221,378,465,-376,-665,-230,165
23,666,465,-125,443,-689,-666,-240,161
-489,-659,467,-779,-802,-2428,-659,-277,173
-895,-776,11,-529,-1992,-4734,-628,-373,216
-1281,338,-277,-41,83,-5404,-559,-489,244
-1327,1178,-699,3250,1307,-4148,-510,-591,267
-203,137,62,10352,-1865,-3734,-461,-595,439
602,278,-1844,16213,-1519,-5290,-388,-410,782
-1586,1813,-1526,-578,-634,-4456,-373,-322,945
-1305,984,54,-7111,440,-1067,-401,-470,930
-1063,1402,-255,1205,658,-547,-392,-535,950
-699,1481,-439,202,789,385,-406,-512,1022
-853,541,-197,-334,564,169,-431,-644,997
-1242,566,-63,-716,301,-16,-440,-674,1053
-1790,302,-19,-628,4,-135,-424,-628,1155
-1844,799,-123,1174,-253,719,-406,-614,1178
-1417,1164,-409,1998,79,1816,-422,-523,1191
-1052,1345,-583,827,559,1961,-457,-502,1122
-985,1167,-936,71,1485,1704,-525,-439,1063
-740,1037,-947,-465,2498,1430,-622,-343,1013
-726,950,-734,-683,3013,1708,-727,-300,884
-665,333,-449,-226,2901,1363,-803,-254,745
-336,492,-326,1216,1849,1301,-844,-249,591
60,630,-571,2986,1287,1458,-848,-169,523
151,563,-580,1782,1248,1235,-840,-61,500
127,191,-248,-391,1068,547,-832,-39,447
39,280,-133,-22,393,85,-825,-42,417
-37,228,-212,678,-166,-337,-819,-53,401
-178,263,-355,197,-362,-783,-817,-61,408
-343,364,-505,-474,-392,-1136,-807,-77,428
-469,487,-327,-1095,-608,-1311,-801,-126,445
-443,455,-324,-1518,-1003,-1461,-784,-191,475
-399,578,-399,-1125,-1355,-1516,-760,-281,512
-334,463,-355,-1397,-1694,-1798,-718,-359,553
-296,400,-454,-1383,-1701,-2086,-651,-435,589
-198,720,-472,-1282,-1561,-2257,-578,-519,617
-250,744,-630,-1907,-1339,-2436,-495,-610,629
-437,884,-599,-2021,-1016,-2246,-407,-717,620
-505,696,-527,-2427,-694,-2087,-325,-805,593
-510,708,-395,-2431,-271,-1433,-254,-874,559
-487,487,-261,-2029,22,-536,-211,-944,522
-498,339,-115,-1263,110,55,-185,-1002,502
-725,1038,-70,-1553,-239,85,-148,-1067,471
-788,660,-415,-2072,317,834,-123,-1110,422
-906,867,-24,976,19,320,-113,-1132,493
-859,1053,-37,856,-237,780,-152,-1125,575
-1038,792,-142,-143,197,1029,-227,-1139,569
-1127,743,-106,-835,477,1176,-293,-1171,505
-987,634,67,-1488,292,892,-325,-1221,375
-972,555,35,-1018,229,608,-327,-1261,231
-1088,732,179,145,-70,475,-297,-1285,138
-975,1157,-46,676,-351,302,-261,-1295,102
-772,1102,-4,683,-140,546,-217,-1307,83
-693,1014,52,-29,113,582,-209,-1326,61
-640,733,57,-505,133,618,-217,-1344,21
-580,650,57,-261,1,400,-200,-1362,-21
-686,635,-37,-472,-220,173,-170,-1374,-77
-642,585,-113,-425,-226,-122,-130,-1379,-154
-753,608,61,-709,-213,-350,-81,-1373,-234
-741,556,55,-1012,-262,-495,-34,-1353,-318
-678,526,64,-1244,-307,-661,9,-1309,-425
-706,590,55,-1223,-142,-967,58,-1246,-538
-752,598,111,-517,-278,-961,110,-1167,-634
-795,594,263,-39,-455,-833,139,-1105,-683
-658,797,61,392,-249,-775,153,-1058,-693
-794,895,245,-555,-100,-639,162,-997,-729
-915,1034,211,-12,-42,-294,160,-951,-755
-785,933,357,-39,-174,23,147,-922,-770
-980,1023,338,-96,310,371,141,-912,-789
-1209,517,433,309,-351,107,121,-915,-801
-1111,1155,-283,2336,-455,171,85,-992,-705
-1090,1249,-66,1535,-214,422,85,-1072,-587
-1046,898,329,2737,-785,799,69,-1177,-428
-964,198,-156,4946,-684,206,47,-1267,-154
-1109,666,-390,5191,65,-201,58,-1289,161
-1245,834,-265,3153,599,-178,40,-1238,464
-1188,763,-277,1908,689,-233,-26,-1158,690
-986,670,-245,924,609,-439,-114,-1065,894
-978,803,-290,271,686,-668,-196,-1003,970
-1001,863,-231,-460,626,-537,-270,-970,950
-1049,620,-203,-410,492,-606,-329,-941,917
-1156,631,-244,-35,498,-1023,-362,-904,864
-1082,728,-323,-1410,675,-1159,-378,-883,765
-1062,728,-222,-2247,698,-827,-382,-883,630
-889,566,-342,-1690,718,-426,-378,-865,514
-696,759,-169,-1203,680,444,-383,-840,416
-475,770,135,-1619,13,1210,-388,-828,331
-149,864,-20,-2377,-1131,1533,-353,-809,253
335,848,-569,-1981,-1332,2200,-365,-777,197
437,585,-379,-828,-1483,2999,-404,-733,178
515,581,-627,387,-1435,3708,-459,-674,191
129,404,-390,579,-446,3981,-525,-595,219
-201,710,-876,-783,671,3510,-590,-509,217
-165,223,11,-85,1324,2663,-645,-440,179
-123,283,-424,1552,1359,2166,-683,-371,162
8,587,-408,2586,1600,1592,-712,-308,147
82,555,-166,3813,1308,1071,-734,-250,135
144,646,-304,2574,901,244,-758,-207,117
-44,698,-360,1770,796,-598,-771,-190,95
-94,938,-712,989,682,-1223,-773,-194,73
-439,1346,-943,118,1206,-953,-777,-211,35
-361,1042,-625,68,1383,-403,-777,-219,-14
-306,903,-308,952,1119,-267,-773,-239,-55
-339,1264,-259,700,783,-223,-770,-249,-82
-258,1277,-174,-556,736,-38,-760,-246,-105
-170,1120,-212,-1543,706,-151,-754,-246,-128
-193,1092,-209,-2204,611,-67,-744,-243,-152
-32,682,-301,-2063,430,-502,-737,-249,-174
138,875,-599,-566,267,-687,-728,-265,-183
345,1216,-736,113,564,-335,-715,-278,-192
309,1150,-406,-535,617,311,-705,-280,-206
134,1105,-277,-754,600,743,-698,-265,-224
-15,1163,-77,-760,486,1010,-685,-245,-232
-37,1278,-104,-1125,439,1336,-676,-213,-242
135,1318,-41,-1988,431,1600,-675,-165,-256
281,1052,76,-2435,204,1838,-669,-111,-263
479,930,19,-1657,81,1870,-661,-58,-264
537,421,-300,-778,248,1556,-645,-13,-259
366,907,-90,-1064,573,1174,-633,18,-267
376,951,-66,-1206,395,1390,-621,56,-274
440,762,-30,-458,271,1550,-611,88,-276
418,614,116,62,157,1475,-597,117,-277
534,529,28,337,5,1147,-583,138,-278
504,785,-27,68,144,987,-572,152,-281
437,661,69,-279,273,762,-564,170,-283
417,467,69,84,178,354,-556,181,-286
381,565,192,41,36,-80,-551,181,-288
326,810,230,-429,-425,-204,-561,179,-284
362,791,129,-373,-529,-453,-568,180,-271
429,792,180,-221,-556,-514,-575,177,-257
587,768,145,-214,-666,-592,-586,168,-241
675,971,-6,-496,-452,-599,-597,160,-230
759,1072,-78,-592,-309,-270,-611,155,-216
768,902,-37,-136,-218,-20,-612,154,-208
684,835,92,-254,-145,311,-612,161,-204
658,740,45,-241,40,364,-607,169,-200
637,758,58,-137,242,337,-605,177,-202
583,704,110,-85,363,217,-597,185,-211
530,693,203,-60,263,74,-592,187,-215
537,722,187,92,161,-90,-591,189,-218
523,775,191,149,-30,-154,-592,186,-221
553,835,161,222,-111,-191,-594,182,-219
594,788,225,388,-239,-216,-599,176,-217
607,701,149,467,-296,-380,-604,168,-214
584,867,122,271,-227,-364,-607,161,-210
537,835,16,150,-120,-311,-610,153,-208
524,913,2,80,-18,-244,-612,149,-207
498,921,-39,153,76,-170,-613,144,-209
483,904,32,272,80,-46,-613,141,-213
480,864,106,315,-71,59,-612,140,-216
461,875,154,209,-279,87,-614,140,-213
480,912,131,23,-363,79,-617,140,-206
513,896,73,-31,-310,44,-620,141,-199
549,904,-13,-168,-91,58,-622,140,-193
529,860,20,-272,45,70,-623,142,-191
519,838,6,-328,128,58,-619,146,-190
496,820,51,-257,116,135,-620,148,-192
508,820,46,-148,60,90,-621,153,-194
545,799,-22,41,84,58,-621,153,-196
573,811,-47,175,264,83,-619,153,-199
560,794,12,291,365,133,-616,154,-208
540,744,87,401,300,33,-613,151,-217
538,708,61,321,256,-119,-613,146,-229
504,773,21,231,324,-239,-610,139,-239
474,732,65,255,358,-337,-611,136,-244
481,842,104,421,233,-401,-611,123,-254
529,896,26,419,207,-386,-615,110,-260
487,893,74,376,210,-353,-617,101,-268
503,867,64,300,33,-383,-621,91,-272
527,831,-63,488,155,-386,-621,81,-277
501,821,8,762,193,-433,-623,65,-284
464,950,-27,544,223,-501,-624,49,-292
452,870,-55,330,390,-558,-623,37,-303
361,932,157,648,412,-515,-619,20,-315
323,1044,111,252,175,-381,-619,9,-323
317,1013,108,220,-141,-280,-622,1,-320
343,1006,116,297,-318,-208,-626,-7,-319
428,960,-12,434,-500,-233,-636,-17,-308
336,845,117,598,-633,-333,-642,-28,-296
364,778,-145,956,-736,-503,-653,-43,-282
276,901,-276,864,-321,-491,-659,-61,-271
182,918,-18,590,-573,-442,-667,-81,-260
245,741,-210,936,-812,-569,-678,-99,-242
230,736,-413,1529,-675,-766,-687,-125,-223
245,873,-530,1800,-506,-825,-694,-151,-208
200,1002,-427,1690,-374,-680,-700,-183,-191
196,989,-354,1319,-556,-478,-707,-204,-172
145,1017,-395,1132,-650,-365,-714,-231,-151
147,1130,-483,851,-616,-135,-719,-243,-129
134,1092,-452,368,-608,79,-728,-242,-111
121,1174,-462,17,-581,414,-735,-237,-92
157,1066,-444,-558,-566,560,-740,-223,-79
170,994,-490,-858,-497,623,-741,-204,-67
205,974,-513,-749,-340,560,-743,-188,-54
284,1041,-475,-898,-157,654,-747,-173,-50
336,961,-495,-1223,66,678,-745,-154,-49
360,923,-604,-989,286,790,-743,-131,-56
411,955,-590,-646,545,983,-735,-107,-71
395,1001,-491,-837,652,1152,-729,-75,-85
