504,1487,1647
-60,1416,1590
-789,1083,2049
-952,582,2165
-815,92,2193
-944,-235,2085
-1657,-506,1837
-3237,-860,1614
-2853,-1124,1662
-1237,-1046,1505
-947,-511,958
-1279,83,194
-1297,645,-686
-737,1129,-1553
-317,1266,-2258
31,1394,-1471
-351,1423,-807
-1902,1691,36
-648,1556,193
-1138,1209,275
-719,1018,-108
-568,639,-503
76,-186,-1243
2327,-856,-1579
3601,-932,-1852
1856,-247,-1053
-708,390,-598
-354,347,-1002
615,99,-1528
159,171,-1321
-115,406,-1210
260,314,-1253
293,166,-936
-130,199,-773
-260,174,-726
-218,83,-596
-52,-85,-430
399,-256,-388
1144,-325,-186
2579,-356,-237
2881,-508,-108
1431,-124,-123
-49,-160,-487
1370,-744,-1132
2724,-895,-1296
1106,-513,-1123
-66,-457,-949
91,-220,-622
96,200,218
-2,165,673
-944,-299,-14
-763,268,-183
501,766,133
432,-19,-297
-63,-2,-22
-167,6,-48
321,103,-110
-211,186,-135
-390,175,-279
-150,145,-284
-81,167,-409
-162,196,-552
-166,180,-664
-52,187,-888
-79,121,-1013
-257,-21,-956
-149,10,-744
70,-86,-554
95,-344,-475
196,-378,-489
419,-298,-638
604,-206,-599
456,-206,-540
-151,-110,-195
-1297,190,421
-1997,354,851
-1761,204,1001
-885,161,1119
-424,242,1329
-694,346,1557
-989,455,1739
-984,298,1875
-823,157,1904
-598,21,1784
-403,-75,1568
-276,-62,1327
-267,39,1037
-472,310,723
-783,516,304
-910,760,-64
-933,986,-392
-972,1149,-733
-875,1236,-939
-563,1013,-853
-146,747,-802
-122,791,-866
-726,733,-360
-1463,470,298
-1870,283,807
-1781,76,1091
-1562,-218,1293
-1260,-425,1696
-981,-521,2099
-521,-518,2394
170,-502,2636
746,-427,2781
904,-216,2860
383,119,2878
-570,363,2754
-1448,641,2664
-1967,1100,2432
-2157,1658,1957
-2203,2079,1185
-2564,2421,563
-2798,2626,515
-3080,2147,1443
-2934,1365,2066
-1881,768,2340
-789,462,2307
-529,317,2088
-675,269,2118
-1146,155,2097
-1314,-3,1929
-1007,-306,1522
-781,-362,992
-727,-125,578
-374,218,95
110,873,-332
-30,1432,-421
-836,1965,-308
-1018,2376,-377
-1163,2347,-163
-1192,1616,492
362,1140,878
477,1018,1099
-479,1210,1037
-930,1394,585
-664,1481,383
-43,1315,249
-229,1054,434
-387,787,681
-364,428,924
-1145,-133,1244
-1511,-589,1737
-1411,-546,1743
-1190,-765,1406
487,-835,681
1853,-849,-35
1771,-484,-350
1143,-150,-730
1381,153,-926
586,712,-354
-701,978,-105
-163,813,-215
645,318,-56
794,466,228
392,752,84
465,812,-36
982,632,192
1219,757,652
1327,734,735
1305,550,1036
455,354,1163
-23,341,1255
154,416,1243
-198,656,1174
-633,901,989
-642,900,922
-901,639,793
-611,440,804
-448,205,866
-139,-69,764
-1200,-188,935
-1663,-146,919
-1388,-166,735
-913,-181,587
-461,-21,295
-116,-55,-147
440,-255,-654
1041,-487,-991
1023,-724,-1133
632,-848,-1419
429,-991,-1766
378,-1126,-2202
-122,-1352,-2755
-873,-1589,-3233
-1239,-1281,-3239
-1211,-633,-2755
-220,-533,-2725
312,-497,-2464
1249,-260,-2259
2066,-415,-1838
1324,-1046,-1578
878,-741,-965
934,-383,-593
780,-38,-392
386,-38,-517
-14,-159,-385
276,-362,-412
408,-335,-260
171,-272,-193
262,-66,-185
1081,16,-79
1570,-335,88
1837,-551,793
2237,-445,1159
2412,-181,1171
1683,-32,883
1041,-117,562
1066,-158,307
885,-141,27
1016,9,79
430,-219,-216
-82,-7,-274
-237,64,-319
-250,223,-410
-683,315,-512
-1366,123,-387
-1451,18,-170
-496,-295,28
500,-276,-21
599,-280,14
-94,-118,828
-1152,90,965
-1547,575,1537
-1785,493,1283
-1126,594,917
-189,511,511
648,411,115
1044,422,-299
457,514,-507
-776,596,-721
-736,896,-604
-332,792,-439
281,341,-240
1312,-72,204
748,-87,667
-216,-152,610
-14,-147,386
-197,-61,116
-982,131,-44
-363,123,-76
89,-208,-61
83,-365,322
-321,-415,666
-762,-627,785
-434,-445,849
-279,-279,892
-914,53,1124
-1934,414,1505
-2241,614,1774
-2170,680,1997
-2063,709,2284
-1312,565,2402
-680,551,2428
-750,732,2545
-956,966,2328
-591,1078,2289
-182,1294,2429
563,1516,2233
1523,1705,1962
1616,2202,1651
1782,2531,1345
1898,2556,1156
1457,2629,1066
1213,2585,1035
1016,2272,968
509,2038,827
30,1752,518
176,1418,81
422,1184,-228
508,959,-403
415,629,-450
449,410,-391
389,217,-265
563,41,-142
674,-143,-170
484,-226,-311
-40,-60,-266
-244,-39,-32
-494,-206,329
-718,-366,340
-851,-377,125
-841,-494,-50
-640,-589,-66
-179,-615,-55
101,-565,-62
12,-466,-146
-127,-471,-335
-46,-475,-539
192,-376,-688
275,-328,-735
258,-306,-786
114,-137,-825
39,-174,-923
233,-209,-1299
358,-102,-1126
294,-54,-586
-124,-494,55
-719,-1051,123
-632,-1425,-75
17,-1424,-417
657,-1192,-612
937,-924,-708
637,-701,-594
-71,-486,-543
-366,-245,-449
-183,-90,-406
-148,44,-417
-248,206,-423
-99,269,-377
59,356,-529
86,532,-708
57,841,-853
-318,1161,-515
-741,1230,-149
-968,1326,-141
-1038,1456,271
-1098,1543,459
-1286,1779,424
-1187,1972,283
-893,1792,266
-745,1373,171
-668,1053,72
-258,789,17
220,477,-76
522,278,-108
553,209,-128
343,217,-141
367,282,2
231,336,24
-29,307,-16
-112,162,-226
122,-52,-468
397,-194,-481
690,-424,-469
843,-481,-379
476,-332,-397
478,-409,-254
145,-428,-116
102,-432,-53
356,-310,-174
389,-251,-317
532,-148,-453
447,-112,-391
229,-226,-349
287,-433,-258
467,-522,-186
622,-554,-148
246,-398,-123
8,-151,-58
-70,24,-121
-239,128,-4
-278,114,65
-167,99,92
-187,122,94
-330,79,-42
-272,107,-85
-379,147,-134
-503,107,-135
-592,135,-129
-565,87,-141
-613,179,-197
-639,279,-246
-762,358,-302
-747,385,-324
-522,367,-320
-590,307,-240
109,164,-1
-416,272,259
-549,302,323
-118,226,186
33,113,5
83,4,-66
-337,-28,43
-520,-70,191
-736,-222,350
-788,-254,447
-448,-407,437
225,-442,401
963,-525,308
1672,-629,409
2059,-625,551
1902,-732,667
1447,-651,602
298,-506,644
-632,-606,563
-116,-640,466
630,-935,253
636,-1162,189
424,-1150,311
333,-872,124
6,-591,58
-279,-252,30
-566,5,9
-953,228,-125
-1172,331,-356
-945,606,-491
-739,813,-557
-668,925,-507
-633,846,-166
-280,636,-132
158,315,204
-311,141,284
-735,233,215
-556,383,277
-837,656,305
-1577,918,252
-1573,872,53
-1076,838,1
-648,845,-136
-468,711,-296
-265,547,-254
-201,278,-207
-23,77,-248
-407,64,-119
-734,-30,-56
-564,-228,-153
-376,-331,-257
-313,-299,-256
-7,-469,-337
-98,-444,-152
-229,-352,-8
400,-373,293
724,-570,546
660,-499,857
593,-267,1267
745,6,1607
902,304,1774
1040,433,1715
1170,462,1600
1047,149,1231
952,-354,577
955,-665,13
714,-831,-355
488,-802,-565
142,-519,-564
-41,-194,-452
-247,79,-418
-749,59,-522
-545,283,-680
160,251,-869
212,-6,-882
108,-13,-839
300,48,-637
-43,76,-398
-114,282,-372
102,193,-315
474,16,-233
489,-71,-234
97,-298,-192
214,-393,-151
768,-186,-54
284,183,-137
-872,99,119
178,-95,60
741,-246,140
663,32,325
-153,586,728
-919,812,796
-615,1161,684
-346,1581,398
-43,1722,-138
739,1523,-760
2237,957,-1417
3298,-7,-1870
3628,-1172,-1994
3999,-2249,-1940
4869,-2582,-1838
3234,-1967,-1272
-526,-897,-685
-1429,131,-176
-668,479,94
-59,255,171
489,-40,162
551,-147,203
-8,-149,174
7,-84,185
38,-12,287
-16,-209,285
302,-164,288
-263,-1,287
-642,182,375
-325,278,496
-191,351,596
-273,500,611
-234,532,539
-47,270,519
-2,329,711
-329,530,614
-464,693,762
-412,761,875
-443,872,1023
-308,796,997
-174,729,844
-203,723,724
-74,598,555
-124,397,199
-314,264,-16
-100,-102,-187
448,-593,-578
540,-835,-832
206,-951,-939
4,-1012,-1017
211,-1239,-1187
346,-1232,-984
342,-1111,-716
152,-866,-452
239,-697,-200
381,-367,-139
95,-69,-53
79,30,-85
24,127,10
-66,199,-21
-97,248,-126
-121,166,-308
78,95,-260
282,-5,-81
40,10,7
-90,-5,-59
-153,-106,-83
-234,-179,25
-215,-177,186
-303,-302,318
0,-465,219
456,-448,-87
375,-285,-195
640,-100,-45
1603,-515,-21
2497,-514,467
963,26,697
-167,301,255
-39,242,69
447,116,-174
297,-7,-412
583,180,-695
86,100,-1141
439,422,-646
1225,-87,-278
734,-255,-459
-321,174,-548
-383,-306,-370
405,-474,-409
-99,-221,-304
-873,234,-34
-1288,480,-9
-668,258,23
-94,186,47
-56,206,-14
23,155,114
-219,291,379
-708,497,362
-1694,765,311
-2418,816,421
-2052,779,641
-2105,645,1109
-2154,732,1554
-1840,824,1707
-1479,927,1702
-678,786,1538
-341,910,1471
-925,809,1589
-1324,387,1452
-882,19,948
427,-321,432
2511,-539,-114
3343,-302,297
1436,118,534
110,305,554
491,116,496
844,5,752
369,-41,734
-195,99,494
-452,-95,425
-261,86,296
-232,130,67
-1107,101,37
-1253,343,266
-242,293,100
87,-170,-371
312,-459,-742
2023,285,-665
-76,1022,614
-2323,1140,931
-751,362,852
159,-364,368
-909,-157,162
-2070,184,237
-1733,295,17
-625,179,-224
76,139,-479
202,127,-713
89,-198,-879
295,-688,-1065
829,-1335,-1203
1559,-1912,-1350
2019,-2432,-1229
1725,-2989,-969
1006,-3399,-770
216,-3664,-749
-214,-3719,-656
-23,-3644,-535
673,-3523,-277
1315,-3202,165
1429,-2667,523
1041,-2006,688
516,-1316,608
-23,-713,410
-343,-132,200
-609,541,98
-778,1096,-35
-1012,1464,-72
-1283,1420,-74
-1337,1251,-118
-1220,1224,-208
-1188,1235,-205
-1149,1298,-349
-1225,1594,-510
-1464,1855,-418
-1675,1928,204
-1871,1759,892
-1763,1434,1460
-1302,1118,1697
-1133,835,1518
-949,685,1345
-748,803,1424
-921,1018,1426
-1333,1335,1318
-1713,1436,1197
-1756,1498,1051
-1616,1610,711
-1473,1715,333
-1580,1685,2
-1597,1583,-231
-1490,1421,-319
-1400,1263,-338
-1226,1088,-293
-928,1055,-35
-734,978,186
-652,990,439
-687,852,591
-634,569,816
-54,143,739
641,-10,726
707,17,760
261,376,407
-1216,675,9
-2029,911,-10
-1529,863,-6
-1850,687,545
-3010,309,955
-1616,375,695
-915,388,321
-456,-485,152
324,-506,37
150,-375,36
-227,-226,155
-707,182,137
-899,123,-102
-193,43,-70
-178,77,-60
-524,267,-109
-410,318,-160
-411,358,-144
-183,436,-169
-252,465,-275
-11,448,-190
180,524,-209
-75,537,-206
-333,461,-272
429,211,-209
707,-17,8
196,-37,237
387,-169,221
382,-103,330
309,28,389
505,-289,246
1001,-409,142
1064,45,189
-118,430,149
-1030,491,151
-135,397,3
247,330,303
233,173,179
152,174,250
115,101,185
446,-249,440
973,-878,1136
1897,-980,1754
2487,-677,2419
3121,-433,2389
5609,383,1776
6306,1677,1158
2225,2416,744
-1048,2281,393
-931,1319,-233
57,-1543,-752
1158,-2121,139
-293,-1816,193
-812,-1466,-406
-290,-748,-1066
28,-307,-720
-108,-656,-620
93,-1046,-559
485,-1315,-413
388,-1404,-233
-719,-1221,-393
-1034,-899,-579
-947,-771,-930
-1514,-571,-1180
-1839,-275,-926
-690,160,-675
-400,177,-395
-753,177,-172
-888,350,-70
-1333,447,-170
-1479,344,-409
-923,244,-490
-737,11,-767
-476,-122,-1157
-818,127,-1084
-1205,415,-975
-1030,451,-720
-376,-25,-565
3,157,37
-1090,461,584
-749,75,297
59,-104,713
520,12,1298
401,402,1490
-876,792,1458
-2347,685,1174
-2502,953,927
-1614,1221,576
-933,1448,558
274,1648,103
430,1595,-615
-1814,1794,-897
-1480,1567,-1277
1456,1044,-1208
4585,-231,-1735
8276,-1445,-2039
11153,-1549,-1203
6360,-727,1809
3445,1405,568
1158,346,898
1896,-638,721
1148,-440,439
4,-80,376
82,-163,171
-320,-184,239
-144,-166,234
-313,-85,195
-400,31,263
-433,-29,313
-728,11,325
-767,65,363
-789,66,292
-941,92,310
-838,101,327
-825,112,429
-504,15,602
104,-196,762
254,-381,651
-314,-444,603
-311,-529,643
133,-690,734
340,-633,591
-177,-277,724
-133,-118,728
-230,-132,616
-688,-90,403
-1402,177,169
-2089,320,147
-2767,399,91
-2922,664,-95
-2804,907,-275
-2663,1076,-428
-2510,1312,-539
-2589,1448,-547
-2744,1625,-533
-3231,1886,-251
-3830,2159,4
-4168,2262,377
-4465,2112,895
-4371,1799,1387
-3917,1360,1452
-3004,902,1236
-1935,447,863
-1183,36,533
-980,-243,325
-961,-410,254
-1013,-514,356
-978,-513,446
-882,-524,596
-832,-401,613
-819,-303,606
-839,-166,595
-853,-36,507
-921,192,411
-1016,376,410
-1251,441,251
-1439,389,139
-1362,333,142
-1130,260,213
-678,172,408
-162,171,527
143,202,547
462,201,526
718,159,325
847,94,149
798,1,-24
579,37,-270
314,104,-538
225,131,-771
279,191,-1012
405,205,-1241
509,187,-1354
612,151,-1445
692,143,-1439
752,122,-1349
875,124,-1424
687,-48,-1209
165,-263,-519
101,-310,314
-70,-206,752
-256,-168,865
-409,-361,822
-205,-544,853
117,-556,1073
194,-383,1289
-13,-164,1364
-241,0,1434
-490,133,1364
-738,221,1237
-907,337,1114
-951,416,960
-836,454,836
-729,432,618
-692,424,292
-603,479,-142
-389,541,-616
-252,602,-1085
20,534,-1323
72,548,-1266
-261,272,-895
-350,-94,-490
265,-505,-255
1378,-709,-148
2040,-674,-89
1988,-677,-46
1585,-599,-44
1037,-470,-108
409,-198,-355
-119,97,-592
-338,348,-819
-384,549,-946
-382,618,-879
-433,588,-775
-439,453,-638
10,384,-563
91,304,-467
-595,91,167
-1201,272,740
-1314,489,1122
-1125,278,1561
-411,-105,2005
941,-795,2422
2958,-1150,2735
4494,-1092,3042
4298,-735,2993
2260,-268,2756
-194,138,2487
-2061,410,1988
-3022,706,1528
-3536,939,1209
-3254,1027,591
-2036,1197,134
-832,1224,-57
-61,1023,5
329,815,43
516,536,10
1137,73,-14
1995,-297,84
2214,-351,65
1633,-378,-24
945,-333,8
874,-293,16
880,-351,276
881,-340,480
887,-609,375
230,-315,385
-56,-119,30
-172,-63,-144
-459,-101,-331
-200,-56,-337
508,-339,-227
693,-728,-183
732,-600,37
961,-272,47
87,-63,-176
-66,62,-448
870,-28,-587
749,-86,-311
493,68,-47
655,205,294
819,320,590
693,388,822
512,410,878
301,413,865
163,360,699
96,223,491
183,62,253
175,-200,36
118,-588,-75
183,-1011,-120
265,-1399,-162
430,-1798,-134
601,-2156,-176
761,-2339,-91
806,-2323,-18
881,-2269,105
784,-2160,269
868,-2134,377
1016,-2084,492
889,-2036,662
747,-2095,819
681,-2210,749
659,-2412,503
658,-2450,434
656,-2480,384
614,-2512,385
633,-2484,348
654,-2506,318
769,-2429,266
765,-2350,244
737,-2277,189
773,-2179,44
724,-2051,-5
572,-1829,-138
449,-1662,-197
234,-1546,-331
120,-1452,-399
39,-1357,-521
-56,-1252,-536
-103,-1300,-679
169,-1055,-576
85,-465,-61
-18,-159,354
149,-501,557
374,-894,623
609,-1011,471
673,-811,420
552,-591,366
425,-420,426
243,-361,469
136,-312,486
32,-309,351
-88,-277,80
-58,-238,40
67,-75,144
155,-68,164
194,-248,225
335,-563,-219
461,-478,-463
148,-102,-117
51,94,11
45,128,2
3,199,30
-77,135,69
-120,55,191
-38,-91,213
61,-130,217
132,-240,210
227,-395,212
298,-538,255
215,-671,412
127,-905,446
168,-1197,259
291,-1250,33
481,-1043,-165
525,-870,-288
412,-783,-352
307,-749,-296
53,-755,-183
-25,-774,-112
103,-866,-138
190,-851,-189
155,-747,-335
112,-624,-364
36,-451,-384
-28,-356,-355
-37,-394,-284
-17,-463,-190
-106,-431,-162
-165,-344,-103
-146,-197,-91
-115,17,-27
-107,41,47
-81,101,133
-70,196,181
-25,349,217
-59,553,285
-88,638,334
-126,790,371
-196,839,428
-101,870,399
-135,938,444
-206,1048,419
-240,1127,356
-217,1218,307
-140,1293,308
-54,1305,336
-46,1279,336
-118,1288,445
-51,1323,438
35,1490,462
127,1706,415
-68,1908,316
7,1922,105
472,1777,-191
613,1776,-497
571,1831,-643
546,1756,-710
464,1727,-726
387,1858,-794
97,1936,-739
-10,1883,-675
-55,1732,-746
-150,1567,-668
-392,1522,-473
-858,1330,-190
-944,1160,136
-493,757,315
-403,483,407
-518,276,364
-387,141,395
-623,-29,432
-632,-355,360
-434,-606,251
-5,-638,358
181,-837,376
19,-845,290
-56,-1004,183
235,-1125,85
-89,-971,151
-660,-822,228
-452,-866,252
-415,-719,166
-623,-606,-8
-404,-394,-158
-517,-278,-98
-469,-261,35
-309,-245,104
-222,-233,194
-94,-201,321
-114,-263,437
-411,-209,456
-726,-108,379
-891,-45,305
-758,-17,275
-543,7,227
-521,34,308
-436,-19,222
-488,-218,-21
-244,-645,-326
-5,-540,-286
-33,-219,83
106,-180,66
336,-362,-163
189,-422,131
13,-386,191
11,-192,173
-30,-168,193
386,-320,248
657,-285,177
474,-300,25
380,-317,-19
554,-495,-213
762,-654,-395
1042,-828,-694
1293,-1064,-897
1372,-1392,-838
790,-1653,-762
-191,-1820,-736
-254,-1709,-677
-251,-1711,-579
-23,-1598,-588
119,-1292,-501
114,-1281,-477
339,-1366,-467
466,-1343,-470
484,-1357,-415
455,-1371,-361
446,-1376,-214
705,-1362,-198
448,-1392,-2
26,-1431,178
-3,-1551,319
-289,-1530,528
-400,-1332,407
-207,-772,466
-265,-221,602
-521,64,675
-446,434,712
-324,714,656
-206,879,475
-393,913,370
-565,764,242
-297,603,76
85,426,-89
452,158,-354
1022,183,-684
1116,349,-1022
166,526,-1234
-1137,880,-1275
-1744,1449,-894
-2526,1548,-415
-2897,1328,-43
-2584,1427,124
-1913,1448,-73
-2244,1568,-216
-3556,1669,-259
-5044,1744,-525
-4797,1804,-595
-2526,1315,-23
-789,1162,484
-965,1031,526
-480,794,625
-157,-153,1390
1198,-765,1388
2561,-915,1240
1855,-398,1837
1444,9,1026
306,311,298
-21,298,659
193,43,583
620,255,234
203,741,161
-738,759,23
53,1247,-151
331,1164,-282
505,811,-957
915,1028,-1299
2118,863,-1282
4609,180,-774
7096,-177,-973
7656,-423,-1181
6496,-816,-1728
5295,-1635,-1538
3490,-1640,-830
898,-2098,-251
-339,-2711,-895
128,-2989,-2269
158,-3344,-2420
-1674,-2836,-2609
-41,-1228,-883
-1217,-132,345
-729,-322,-570
1626,-265,217
273,366,725
-544,438,364
653,150,648
108,445,846
763,513,656
890,398,481
961,696,727
742,563,382
723,269,-39
319,198,-304
-11,260,-199
338,106,-13
873,161,350
673,466,1049
91,621,1365
-828,837,1277
-1520,1119,1409
-2072,1180,1681
-2168,926,1498
-1827,745,1392
-1478,668,1422
-1647,640,1482
-1686,449,1511
-1620,239,1469
-2000,24,1110
-1784,-65,923
-986,-197,780
-807,4,415
-916,108,313
-420,64,318
378,155,143
91,415,-68
-18,476,-186
-79,332,-196
-1041,247,-256
-1514,355,-184
-1503,434,-312
-1418,317,-565
-1077,558,-876
-2356,823,-572
-2575,698,136
765,11,121
1579,-220,-141
484,152,-668
-18,443,-1203
218,493,-1428
225,357,-1300
292,337,-1026
625,281,-894
1128,381,-839
627,275,-866
602,193,-901
709,45,-662
782,96,-526
1001,-95,-448
795,-5,-157
378,-33,-113
516,-197,66
758,-210,73
811,-234,21
1051,-347,-9
1256,-364,81
1077,-200,193
491,-131,172
-145,91,273
-319,106,210
-280,13,227
-388,20,89
123,-152,85
258,-128,172
316,-167,109
543,-296,81
791,-311,48
1089,-331,-48
472,-175,-97
-155,105,-84
-79,183,-141
322,-77,-294
1075,-383,-401
1671,-532,-275
1766,-762,-189
1614,-985,-98
1773,-789,41
1434,-266,287
881,100,388
691,456,379
64,785,585
-729,815,788
-184,52,218
803,-398,-180
851,-437,-325
836,-517,-368
723,-969,-414
364,-672,-298
-131,-258,-45
-660,88,-130
-574,93,264
-250,164,518
-393,251,508
-153,198,536
57,248,572
-241,265,562
-449,78,657
-63,-34,772
378,-59,545
-7,131,458
-417,391,135
-350,379,290
180,-157,303
772,-147,93
-334,407,-116
-470,335,-138
612,100,-94
-26,148,125
-114,197,110
968,226,100
557,225,494
93,381,446
410,248,120
926,34,51
546,-70,-4
191,94,150
119,296,364
89,224,376
-3,151,327
-55,93,75
-298,-111,-125
-145,-512,-176
179,-756,-81
-66,-593,-135
-81,-720,-393
43,-898,-676
-11,-1136,-891
77,-1399,-874
83,-1580,-901
76,-1869,-1020
670,-2223,-950
864,-1696,-660
-321,-1125,-617
-638,-627,-415
-376,-416,-349
-94,-481,-297
330,-420,88
579,-263,129
692,93,94
304,399,47
127,232,-261
815,96,-317
1097,269,-304
439,354,-532
-61,714,-674
-161,748,-508
1108,87,-226
1584,-320,-445
712,-168,-640
-138,-83,-645
91,-505,-534
775,-497,148
849,-98,848
42,347,458
-324,623,303
-368,535,246
-592,802,-44
-1743,1150,-110
-2832,1297,-267
-3390,1459,-150
-3608,1834,445
-3251,1597,890
-2570,1202,1155
-1669,653,1161
-627,314,1120
-126,177,1079
129,-257,921
317,-592,578
430,-1050,727
1639,-1312,433
1679,-889,414
778,-345,413
662,-15,320
883,-492,126
1094,-378,613
963,-616,546
1376,-452,254
648,-79,328
-139,320,586
-827,972,686
-659,916,224
-305,746,143
-847,986,104
-1145,1075,-25
-415,853,-750
-453,590,-651
-622,97,-317
149,290,-155
-321,985,453
-782,1159,771
-430,590,859
-633,112,787
-1342,438,126
-2486,675,-348
-3068,718,-270
-2226,602,-26
-351,332,27
686,194,158
416,195,231
-358,283,152
-672,526,38
-536,389,-127
-450,217,-54
-992,238,187
-1713,597,464
-2741,945,524
-4096,1406,476
-5290,1624,90
-5583,1582,103
-4069,1249,-43
-1574,815,-130
-297,433,-70
-276,300,161
-364,448,218
-321,534,385
-87,562,460
-287,523,485
-450,435,473
-253,396,290
102,297,56
-29,397,-171
-756,277,-315
-942,27,-324
-778,208,-549
-666,532,-635
-1133,655,-422
-1269,585,-298
-825,400,-297
-589,337,-413
-689,325,-545
-743,343,-650
-635,246,-603
-366,100,-549
-22,-42,-629
380,-245,-734
805,-262,-727
986,-289,-482
765,-194,-77
411,18,67
74,574,555
-801,832,1063
-1899,1009,1591
-2538,1101,1794
-2529,1181,1912
-2070,1373,2118
-1457,1432,2051
-960,1129,1870
-1006,864,1805
-1014,894,1459
-886,1049,1248
-828,914,1052
-826,746,787
-635,737,536
-458,704,237
-482,724,-114
-464,802,-546
-320,662,-972
-258,329,-1307
-353,132,-1496
-237,49,-1299
220,-140,-944
519,-296,-605
518,-329,-399
440,-198,-361
100,-155,-127
-284,-94,100
-345,-119,393
-176,-75,626
-88,-23,721
-223,126,862
-418,167,852
-629,211,822
-603,265,684
-633,254,450
-547,254,377
-344,193,226
-211,217,140
-31,137,-49
193,74,-179
346,43,-226
348,-19,-354
294,-88,-492
228,-131,-552
287,-134,-653
359,-125,-496
348,-169,-441
196,-124,-408
95,-7,-261
-126,122,-117
-361,195,20
-487,272,121
-609,327,239
-785,305,417
-1023,302,697
-1052,274,885
-859,282,886
-598,272,697
-381,316,399
-490,379,162
-799,499,-19
-1061,530,-431
-1062,492,-883
-777,406,-1047
-460,459,-932
-460,475,-420
-804,471,254
-1059,416,773
-1006,411,993
-988,339,1069
-1093,326,1032
-1143,234,952
-1195,321,878
-1269,304,745
-1343,318,650
-1313,307,458
-1274,269,250
-1142,177,-7
-842,85,-259
-656,78,-279
-844,173,-215
-972,129,-123
-807,80,116
-503,34,487
-332,29,831
-391,69,1188
-462,-50,1427
-539,-214,1361
-529,-616,1079
-184,-771,750
112,-646,436
317,-439,47
329,-363,-432
321,-284,-904
331,-123,-1358
308,50,-1745
124,180,-1979
-230,304,-2034
-682,356,-1896
-875,379,-1649
-746,343,-1226
-607,349,-712
-419,312,-260
-312,304,173
-795,272,620
-1377,135,1415
-1508,-11,2153
-1393,27,2529
-1322,43,2581
-1461,-153,2712
-1289,-271,2920
-899,-316,2980
-527,-244,3032
-403,-187,3053
-587,-160,3006
-841,-171,2741
-1052,-47,2418
-1185,-13,2027
-1108,45,1475
-893,191,707
-466,527,-126
-160,881,-1100
-117,1158,-1856
-92,1291,-2185
-212,1326,-2228
-225,1078,-2050
164,578,-1968
1226,154,-1855
2474,-134,-1887
3134,-291,-1913
3215,-450,-1870
2875,-461,-1842
2177,-349,-1831
1324,-154,-1853
529,173,-1729
-102,477,-1459
-434,575,-1150
-527,528,-697
-305,331,-241
426,192,332
736,118,538
212,-42,782
-490,-193,1334
-526,-301,1832
-835,-251,1897
-1199,-284,1691
-1193,-518,1643
-773,-646,1673
-83,-689,1778
236,-539,1782
219,-397,1755
-28,-275,1537
-373,-189,1179
-647,-190,865
-708,-151,412
-590,15,-193
-250,221,-976
261,481,-1569
338,671,-2487
267,736,-2773
110,587,-2383
-130,226,-1787
99,-111,-978
1070,-387,-416
1693,-353,-214
1936,-384,-95
1885,-487,67
1612,-504,7
1165,-429,-199
602,-287,-366
57,61,-445
-686,357,-357
-1439,435,-39
-1590,438,280
-1688,151,555
-983,-154,985
110,-340,1049
297,-534,1236
-510,-603,1817
-1519,-511,2213
-2208,-640,2417
-2377,-787,2753
-1997,-1004,2996
-1519,-1259,3327
-1162,-1502,3552
-1187,-1656,3627
-1326,-1865,3565
-1253,-2080,3408
-759,-2395,3076
-75,-2350,2783
355,-2030,2439
255,-1432,2075
-161,-613,1322
-796,206,933
-1205,633,474
-1469,726,316
-1374,1187,647
483,1090,-132
-906,272,783
252,250,1427
1639,245,1166
1253,409,1384
694,702,1773
1137,685,2080
1157,791,2314
254,743,2422
848,443,2355
1335,419,2139
1055,618,1983
1024,621,1945
914,418,1676
821,-229,1176
918,-721,793
532,-806,387
-408,-538,-80
-625,-101,-278
-734,68,-294
-877,325,-220
-795,713,-21
-409,1312,-27
-1669,1960,-327
-2681,1280,-453
-1158,289,-786
152,-502,-472
465,-545,0
484,-426,-245
-110,-142,-547
-447,64,-652
-253,127,-714
18,-73,-809
-219,-234,-935
-578,-374,-1013
-833,-563,-1247
-739,-201,-1128
-734,160,-770
-415,426,-763
-85,542,-871
325,660,-998
982,891,-1250
420,622,-818
-271,410,-889
-25,484,-923
-82,526,-806
-226,435,-797
-132,467,-830
-212,580,-811
-647,504,-615
-581,479,-537
-377,439,-485
-345,396,-514
-379,356,-426
-348,282,-319
-280,177,-209
-218,46,-115
-108,-23,-16
-302,59,137
-490,124,277
-588,272,190
-856,292,673
-843,435,49
-882,141,328
-349,200,-236
-183,74,-52
357,-70,38
529,-392,-19
614,-351,185
774,-36,57
1204,65,-10
2123,43,-139
2575,-239,12
3360,-30,-397
3660,-548,-469
3990,-195,496
2822,-218,462
2499,34,725
2607,114,643
2074,109,901
1484,-1003,1088
316,-564,941
-283,211,639
-1190,572,153
-451,381,112
42,229,113
-400,-9,-392
-546,241,-586
-669,382,-467
-618,552,-603
-486,641,-679
-57,678,-596
23,627,-428
-22,942,-651
-89,1138,-887
-656,1871,-1177
174,2641,-1601
535,3194,-2300
-1236,3764,-3191
-4883,4896,-2641
-8856,5425,11
-10527,5329,2740
-9480,4393,4432
-7494,2795,4634
-4399,1526,4600
-1408,873,3948
456,404,3341
1276,126,3017
1254,146,2697
718,420,1912
-162,686,790
-1128,900,-133
-1736,1092,-1025
-2164,1239,-1548
-2515,1081,-1870
-2655,905,-1790
-2230,635,-1376
-702,-23,-597
1167,-698,2
2136,-928,323
2202,-862,433
1851,-653,556
